,Name,Value (€)
1609,Almugera Kabar,3000000.0
1610,Julian Ryerson,20000000.0
1611,Salih Özcan,3500000.0
1612,Felix Nmecha,45000000.0
1613,Jobe Bellingham,25000000.0
1614,Carney Chukwuemeka,25000000.0
1615,Marcel Sabitzer,7000000.0
1616,Yan Couto,20000000.0
1617,Julian Brandt,20000000.0
1618,Karim Adeyemi,60000000.0
1619,Serhou Guirassy,40000000.0
1620,Maximilian Beier,30000000.0
1621,Fábio Silva,28000000.0
1622,Maarten Vandevoordt,8000000.0
1623,Péter Gulácsi,2000000.0
1624,Leopold Zingerle,400000.0
1625,Castello Lukeba,45000000.0
1626,El Chadaille Bitshiabu,15000000.0
1627,Willi Orbán,6000000.0
1628,Lukas Klostermann,3500000.0
1629,Jonathan Norbye,300000.0
1630,David Raum,20000000.0
1631,Max Finkgräfe,3000000.0
1632,Ridle Baku,12000000.0
1633,Benjamin Henrichs,12000000.0
1634,Kosta Nedeljkovic,8000000.0
1635,Nicolas Seiwald,18000000.0
1636,Assan Ouédraogo,28000000.0
1637,Ezechiel Banzuzi,18000000.0
1638,Xaver Schlager,10000000.0
1639,Brajan Gruda,28000000.0
1640,Christoph Baumgartner,20000000.0
1641,Andrija Maksimovic,15000000.0
1642,Viggo Gebel,350000.0
1643,Yan Diomande,45000000.0
1644,Antonio Nusa,32000000.0
1645,Tidiam Gomis,3000000.0
1646,Suleman Sani,1200000.0
1647,Ayodele Thomas,650000.0
1648,Johan Bakayoko,25000000.0
1649,Rômulo,30000000.0
1650,Conrad Harder,24000000.0
1651,Samba Konaté,1000000.0
1652,Mark Flekken,8000000.0
1653,Jonas Omlin,1500000.0
1654,Janis Blaswich,700000.0
1655,Niklas Lomb,250000.0
1656,Jarell Quansah,40000000.0
1657,Edmond Tapsoba,35000000.0
1658,Loïc Badé,28000000.0
1659,Axel Tape,8000000.0
1660,Tim Oermann,4000000.0
1661,Issa Traoré,800000.0
1662,Alejandro Grimaldo,24000000.0
1663,Arthur,7000000.0
1664,Lucas Vázquez,2500000.0
1665,Equi Fernández,25000000.0
1666,Robert Andrich,7000000.0
1667,Exequiel Palacios,30000000.0
1668,Aleix García,20000000.0
1669,Malik Tillman,35000000.0
1670,Ibrahim Maza,25000000.0
1671,Jonas Hofmann,2000000.0
1672,Eliesse Ben Seghir,24000000.0
1673,Martin Terrier,12000000.0
1674,Ernest Poku,20000000.0
1675,Nathan Tella,15000000.0
1676,Patrik Schick,25000000.0
1677,Christian Kofane,22000000.0
1678,Kauã Santos,7000000.0
1679,Michael Zetterer,4500000.0
1680,Jens Grahl,200000.0
1681,Arthur Theate,24000000.0
1682,Robin Koch,15000000.0
1683,Nnamdi Collins,15000000.0
1684,Aurèle Amenda,6000000.0
1685,Nathaniel Brown,35000000.0
1686,Keita Kosugi,4000000.0
1687,Rasmus Kristensen,14000000.0
1688,Elias Baum,5000000.0
1689,Timothy Chandler,350000.0
1690,Ellyes Skhiri,6000000.0
1691,Hugo Larsson,40000000.0
1692,Oscar Højlund,7500000.0
1693,Mahmoud Dahoud,2000000.0
1694,Can Uzun,45000000.0
1695,Farès Chaïbi,15000000.0
1696,Love Arrhov,5000000.0
1697,Mario Götze,3500000.0
1698,Jean-Mattéo Bahoya,25000000.0
1699,Ritsu Doan,25000000.0
1700,Ansgar Knauff,15000000.0
1701,Ayoube Amaimouni-Echghouyab,2000000.0
1702,Jonathan Burkardt,35000000.0
1703,Arnaud Kalimuendo,25000000.0
1704,Younes Ebnoutalib,6000000.0
1705,Michy Batshuayi,3000000.0
1706,Alexander Nübel,12000000.0
1707,Florian Hellstern,1800000.0
1708,Fabian Bredlow,800000.0
1709,Stefan Drljaca,300000.0
1710,Finn Jeltsch,25000000.0
1711,Jeff Chabot,15000000.0
1712,Luca Jaquez,10000000.0
1713,Ramon Hendriks,5000000.0
1714,Ameen Al-Dakhil,4000000.0
1715,Dan-Axel Zagadou,2000000.0
1716,Maximilian Mittelstädt,18000000.0
1717,Lorenz Assignon,12000000.0
1718,Josha Vagnoman,10000000.0
1719,Pascal Stenzel,1200000.0
1720,Angelo Stiller,45000000.0
1721,Chema Andrés,15000000.0
1722,Atakan Karazor,9000000.0
1723,Mirza Catovic,1500000.0
1724,Nikolas Nartey,2000000.0
1725,Bilal El Khannouss,32000000.0
1726,Chris Führich,10000000.0
1727,Justin Diehl,1800000.0
1728,Jamie Leweling,25000000.0
1729,Badredine Bouanani,12000000.0
1730,Lazar Jovanovic,5000000.0
1731,Noah Darvich,2000000.0
1732,Ermedin Demirovic,22000000.0
1733,Deniz Undav,20000000.0
1734,Tiago Tomás,15000000.0
1735,Jeremy Arévalo,7000000.0
1736,Kamil Grabara,12000000.0
1737,Marius Müller,1000000.0
1738,Jakub Zielinski,500000.0
1739,Pavao Pervan,300000.0
1740,Konstantinos Koulierakis,25000000.0
1741,Jeanuël Belocian,12000000.0
1742,Denis Vavro,7000000.0
1743,Jonas Adjetey,7000000.0
1744,Jenson Seelt,5000000.0
1745,Moritz Jenz,5000000.0
1746,Cleiton,800000.0
1747,Joakim Maehle,9000000.0
1748,Aaron Zehnter,6000000.0
1749,Rogério,2000000.0
1750,Saël Kumbedi,9000000.0
1751,Kilian Fischer,7500000.0
1752,Jan Bürger,1000000.0
1753,Vini Souza,12000000.0
1754,Mattias Svanberg,12000000.0
1755,Maximilian Arnold,4500000.0
1756,Yannick Gerhardt,2000000.0
1757,Pharell Hensel,1000000.0
1758,Kevin Paredes,5000000.0
1759,Lovro Majer,15000000.0
1760,Bence Dárdai,7000000.0
1761,Christian Eriksen,3000000.0
1762,Patrick Wimmer,15000000.0
1763,Jesper Lindstrøm,8000000.0
1764,Adam Daghim,7500000.0
1765,Mohamed Amoura,32000000.0
1766,Jonas Wind,7000000.0
1767,Dzenan Pejcinovic,6000000.0
1768,Kento Shiogai,2500000.0
1769,Oliver Baumann,3000000.0
1770,Luca Philipp,750000.0
1771,Lúkas Petersson,600000.0
1772,Albian Hajdari,12000000.0
1773,Robin Hranac,7000000.0
1774,Koki Machida,7000000.0
1775,Ozan Kabak,5000000.0
1776,Kevin Akpoguma,2000000.0
1777,Kelven Frees,300000.0
1778,Bernardo,5000000.0
1779,Valentin Gendrey,7000000.0
1780,Vladimír Coufal,2700000.0
1781,Leon Avdullahu,17000000.0
1782,Wouter Burger,9000000.0
1783,Luis Engelns,4000000.0
1784,Grischa Prömel,3000000.0
1785,Luka Duric,300000.0
1786,Alexander Prass,5000000.0
1787,Muhammed Damar,7000000.0
1788,Andrej Kramaric,3000000.0
1789,Bazoumana Touré,25000000.0
1790,Cole Campbell,5000000.0
1791,Fisnik Asllani,30000000.0
1792,Adam Hlozek,15000000.0
1793,Tim Lemperle,12000000.0
1794,Max Moerstedt,7000000.0
1795,Deniz Zeitler,1500000.0
1796,Ihlas Bebou,800000.0
1797,Yannick Eduardo,500000.0
1798,Mio Backhaus,10000000.0
1799,Karl Hein,3000000.0
1800,Markus Kolke,300000.0
1801,Stefan Smarkalev,150000.0
1802,Karim Coulibaly,20000000.0
1803,Marco Friedl,12000000.0
1804,Amos Pieper,4000000.0
1805,Maximilian Wöber,4000000.0
1806,Niklas Stark,3500000.0
1807,Julián Malatini,2000000.0
1808,Mick Schmetgens,150000.0
1809,Felix Agu,8000000.0
1810,Olivier Deman,3000000.0
1811,Isaac Schmidt,2200000.0
1812,Yukinari Sugawara,7500000.0
1813,Mitchell Weiser,3500000.0
1814,Senne Lynen,10000000.0
1815,Wesley Adeh,250000.0
1816,Jens Stage,14000000.0
1817,Leonardo Bittencourt,1200000.0
1818,Romano Schmid,17000000.0
1819,Cameron Puertas,10000000.0
1820,Patrice Covic,4000000.0
1821,Samuel Mbangula,14000000.0
1822,Marco Grüll,6000000.0
1823,Justin Njinmah,7000000.0
1824,Victor Boniface,12000000.0
1825,Jovan Milosevic,7000000.0
1826,Keke Topp,5000000.0
1827,Salim Musah,250000.0
1828,Noah Atubolu,20000000.0
1829,Florian Müller,1200000.0
1830,Jannik Huth,400000.0
1831,Philipp Lienhart,12000000.0
1832,Max Rosenfelder,8000000.0
1833,Matthias Ginter,6000000.0
1834,Bruno Ogbus,1000000.0
1835,Anthony Jung,700000.0
1836,Jordy Makengo,6000000.0
1837,Christian Günter,2000000.0
1838,Philipp Treu,8000000.0
1839,Lukas Kübler,1500000.0
1840,Patrick Osterhage,12000000.0
1841,Nicolas Höfler,500000.0
1842,Johan Manzambi,30000000.0
1843,Maximilian Eggestein,10000000.0
1844,Daniel-Kofi Kyereh,300000.0
1845,Derry Scherhant,6000000.0
1846,Vincenzo Grifo,5000000.0
1847,Cyriaque Irié,8000000.0
1848,Niklas Beste,7000000.0
1849,Yuito Suzuki,15000000.0
1850,Maximilian Philipp,600000.0
1851,Igor Matanovic,7000000.0
1852,Lucas Höler,3000000.0
1853,Moritz Nicolas,5000000.0
1854,Tiago Pereira Cardoso,1500000.0
1855,Jan Olschowsky,450000.0
1856,Tobias Sippel,300000.0
1857,Nico Elvedi,8000000.0
1858,Kevin Diks,5000000.0
1859,Kota Takai,5000000.0
1860,Fabio Chiarodia,3000000.0
1861,Marvin Friedrich,1800000.0
1862,Lukas Ullrich,7000000.0
1863,Joe Scally,7000000.0
1864,Yannik Engelhardt,6000000.0
1865,Niklas Swider,250000.0
1866,Rocco Reitz,17000000.0
1867,Jens Castrop,6000000.0
1868,Philipp Sander,4000000.0
1869,Florian Neuhaus,3500000.0
1870,Hugo Bolin,6000000.0
1871,Giovanni Reyna,6000000.0
1872,Kevin Stöger,3000000.0
1873,Wael Mohya,2500000.0
1874,Robin Hack,12000000.0
1875,Franck Honorat,12000000.0
1876,Nathan Ngoumou,3500000.0
1877,Tim Kleindienst,12000000.0
1878,Shuto Machino,7000000.0
1879,Haris Tabakovic,3000000.0
1880,Alejo Sarco,2000000.0
1881,Finn Dahmen,12000000.0
1882,Nediljko Labrovic,2000000.0
1883,Daniel Klein,150000.0
1884,Chrislain Matsima,22000000.0
1885,Noahkai Banks,15000000.0
1886,Keven Schlotterbeck,6000000.0
1887,Cédric Zesiger,5000000.0
1888,Arthur Chaves,5000000.0
1889,Jeffrey Gouweleeuw,1000000.0
1890,Felix Meiser,150000.0
1891,Dimitrios Giannoulis,3000000.0
1892,Mads Pedersen,1000000.0
1893,Oliver Sorg,400000.0
1894,Marius Wolf,2500000.0
1895,Kristijan Jakic,6000000.0
1896,Robin Fellhauer,2500000.0
1897,Yannik Keitel,2000000.0
1898,Mahmut Kücüksahin,175000.0
1899,Han-Noah Massengo,5000000.0
1900,Elvis Rexhbecaj,3500000.0
1901,Anton Kade,7500000.0
1902,Alexis Claude-Maurice,12000000.0
1903,Mert Kömür,12000000.0
1904,Fabian Rieder,8000000.0
1905,Ismaël Gharbi,7000000.0
1906,Rodrigo Ribeiro,2500000.0
1907,Michael Gregoritsch,1500000.0
1908,Uchenna Ogundu,1500000.0
1909,Sander Tangvik,3000000.0
1910,Daniel Heuer Fernandes,1200000.0
1911,Hannes Hermann,150000.0
1912,Luka Vuskovic,40000000.0
1913,Jordan Torunarigha,4000000.0
1914,Daniel Elfadli,3500000.0
1915,Warmed Omari,3000000.0
1916,Shafiq Nandja,175000.0
1917,Miro Muheim,4000000.0
1918,Noah Katterbach,600000.0
1919,Giorgi Gocholeishvili,3500000.0
1920,William Mikelbrencis,2000000.0
1921,Nicolai Remberg,5000000.0
1922,Albert Sambi Lokonga,8000000.0
1923,Nicolás Capaldo,4000000.0
1924,Fábio Vieira,18000000.0
1925,Albert Grønbaek,8000000.0
1926,Omar Megeed,150000.0
1927,Philip Otele,5000000.0
1928,Alexander Røssing-Lelesiit,5000000.0
1929,Jean-Luc Dompé,3500000.0
1930,Fábio Baldé,3000000.0
1931,Rayan Philippe,4000000.0
1932,Bakery Jatta,700000.0
1933,Damion Downs,7000000.0
1934,Ransford Königsdörffer,4000000.0
1935,Otto Stange,2500000.0
1936,Robert Glatzel,1500000.0
1937,Yussuf Poulsen,1500000.0
1938,Robin Zentner,3000000.0
1939,Lasse Rieß,700000.0
1940,Daniel Batz,250000.0
1941,Stefan Posch,5500000.0
1942,Andreas Hanche-Olsen,5000000.0
1943,Kacper Potulski,2500000.0
1944,Dominik Kohr,2000000.0
1945,Maxim Leitsch,1500000.0
1946,Danny da Costa,1200000.0
1947,Stefan Bell,600000.0
1948,Maxim Dal,150000.0
1949,Phillipp Mwene,1500000.0
1950,Kasey Bos,450000.0
1951,Anthony Caci,10000000.0
1952,Silvan Widmer,800000.0
1953,Kaishu Sano,25000000.0
1954,Lennard Maloney,3500000.0
1955,Sota Kawasaki,1500000.0
1956,Niklas Tauer,350000.0
1957,Nadiem Amiri,17000000.0
1958,Daniel Gleiber,300000.0
1959,Nikolas Veratschnig,1500000.0
1960,Paul Nebel,18000000.0
1961,Jae-sung Lee,2000000.0
1962,Sheraldo Becker,1500000.0
1963,Silas,3000000.0
1964,Armindo Sieb,3500000.0
1965,Nelson Weiper,12000000.0
1966,Benedict Hollerbach,10000000.0
1967,William Bøving,5000000.0
1968,Phillip Tietz,3500000.0
1969,Marvin Schwäbe,3000000.0
1970,Ron-Robert Zieler,500000.0
1971,Matthias Köbbing,100000.0
1972,Rav van den Berg,8000000.0
1973,Jahmai Simpson-Pusey,4000000.0
1974,Joël Schmied,3500000.0
1975,Timo Hübers,2500000.0
1976,Cenk Özkacar,2000000.0
1977,Dominique Heintz,700000.0
1978,Luca Kilian,100000.0
1979,Kristoffer Lund,4000000.0
1980,Sebastian Sebulonsen,5500000.0
1981,Eric Martel,8000000.0
1982,Tom Krauß,3500000.0
1983,Fayssal Harchaoui,200000.0
1984,Ísak Jóhannesson,10000000.0
1985,Denis Huseinbasic,3000000.0
1986,Felipe Chávez,800000.0
1987,Alessio Castro-Montes,3000000.0
1988,Florian Kainz,1500000.0
1989,Said El Mala,40000000.0
1990,Jakub Kaminski,12000000.0
1991,Linton Maina,3000000.0
1992,Marius Bülter,2000000.0
1993,Jan Thielmann,5000000.0
1994,Youssoupha Niang,500000.0
1995,Ragnar Ache,7000000.0
1996,Luca Waldschmidt,2000000.0
1997,Fynn Schenten,800000.0
1998,Malek El Mala,250000.0
1999,Frederik Rönnow,2500000.0
2000,Matheo Raab,600000.0
2001,Carl Klaus,350000.0
2002,Leopold Querfeld,18000000.0
2003,Danilho Doekhi,13000000.0
2004,Diogo Leite,12000000.0
2005,Stanley Nsoki,1800000.0
2006,Tom Rothe,10000000.0
2007,Derrick Köhn,4000000.0
2008,Josip Juranovic,2500000.0
2009,Christopher Trimmel,600000.0
2010,Aljoscha Kemlein,9000000.0
2011,Rani Khedira,2000000.0
2012,András Schäfer,4500000.0
2013,Alex Král,4000000.0
2014,Janik Haberer,2500000.0
2015,Robert Skov,3000000.0
2016,Ilyas Ansah,12000000.0
2017,Woo-yeong Jeong,3500000.0
2018,Livan Burcu,4000000.0
2019,David Preu,400000.0
2020,Andrej Ilic,6000000.0
2021,Oliver Burke,4000000.0
2022,Tim Skarke,1800000.0
2023,Dmytro Bogdanov,600000.0
2024,Nikola Vasilj,4500000.0
2025,Ben Voll,500000.0
2026,Simon Spari,350000.0
2027,Emil Gazdov,175000.0
2028,Eric Smith,5000000.0
2029,David Nemeth,4000000.0
2030,Hauke Wahl,1500000.0
2031,Tomoya Ando,1000000.0
2032,Adam Dzwigala,900000.0
2033,Karol Mets,800000.0
2034,Jannik Robatsch,600000.0
2035,Louis Oppie,3000000.0
2036,Lars Ritzka,1000000.0
2037,Arkadiusz Pyrka,3000000.0
2038,Manolis Saliakas,2500000.0
2039,Fin Stevens,500000.0
2040,James Sands,4000000.0
2041,Marwin Schmitz,200000.0
2042,Joel Chima Fujita,8000000.0
2043,Mathias Rasmussen,2500000.0
2044,Connor Metcalfe,2000000.0
2045,Jackson Irvine,1500000.0
2046,Nick Schmidt,125000.0
2047,Danel Sinani,3000000.0
2048,Mathias Pereira Lage,3500000.0
2049,Andréas Hountondji,5000000.0
2050,Martijn Kaars,4000000.0
2051,Taichi Hara,1500000.0
2052,Ricky-Jade Jones,900000.0
2053,Abdoulie Ceesay,800000.0
2054,Diant Ramaj,7000000.0
2055,Frank Feller,500000.0
2056,Paul Tschernuth,100000.0
2057,Tim Siersleben,2500000.0
2058,Benedikt Gimber,2500000.0
2059,Patrick Mainka,2500000.0
2060,Adam Kölle,1000000.0
2061,Jonas Föhrenbach,1500000.0
2062,Leart Paçarada,1000000.0
2063,Hennes Behrens,400000.0
2064,Leonidas Stergiou,3500000.0
2065,Omar Traoré,3000000.0
2066,Marnon Busch,1200000.0
2067,Niklas Dorsch,3000000.0
2068,Julian Niehues,1500000.0
2069,Jan Schöppner,4000000.0
2070,Luca Kerber,2000000.0
2071,Nick Rothweiler,250000.0
2072,Arijon Ibrahimovic,5000000.0
2073,Adrian Beck,2000000.0
2074,Mathias Honsak,2000000.0
2075,Yannik Wagner,800000.0
2076,Eren Dinkçi,6000000.0
2077,Sirlord Conteh,1500000.0
2078,Christian Conteh,800000.0
2079,Marvin Pieringer,4500000.0
2080,Mikkel Kaufmann,1800000.0
2081,Budu Zivzivadze,1200000.0
2082,Stefan Schimmer,500000.0
2083,Lucas Chevalier,35000000.0
2084,Matvey Safonov,15000000.0
2085,Renato Marin,500000.0
2086,Willian Pacho,70000000.0
2087,Ilya Zabarnyi,50000000.0
2088,Marquinhos,30000000.0
2089,Lucas Beraldo,20000000.0
2090,Nuno Mendes,75000000.0
2091,Lucas Hernández,20000000.0
2092,Achraf Hakimi,80000000.0
2093,João Neves,110000000.0
2094,Warren Zaïre-Emery,50000000.0
2095,Fabián Ruiz,40000000.0
2096,Senny Mayulu,40000000.0
2097,Kang-in Lee,25000000.0
2098,Dro Fernández,10000000.0
2099,Khvicha Kvaratskhelia,90000000.0
2100,Bradley Barcola,70000000.0
2101,Quentin Ndjantou,7000000.0
2102,Désiré Doué,90000000.0
2103,Ibrahim Mbaye,25000000.0
2104,Ousmane Dembélé,100000000.0
2105,Gonçalo Ramos,35000000.0
2106,Gerónimo Rulli,9000000.0
2107,Jeffrey de Lange,2000000.0
2108,Nayef Aguerd,22000000.0
2109,Leonardo Balerdi,20000000.0
2110,Benjamin Pavard,20000000.0
2111,Facundo Medina,20000000.0
2112,CJ Egan-Riley,12000000.0
2113,Emerson,10000000.0
2114,Arthur Vermeeren,28000000.0
2115,Pierre-Emile Højbjerg,18000000.0
2116,Geoffrey Kondogbia,5000000.0
2117,Tochukwu Nnadi,2000000.0
2118,Quinten Timber,25000000.0
2119,Bilal Nadir,9000000.0
2120,Timothy Weah,20000000.0
2121,Ethan Nwaneri,40000000.0
2122,Himad Abdelli,7000000.0
2123,Igor Paixão,35000000.0
2124,Hamed Traoré,15000000.0
2125,Mason Greenwood,50000000.0
2126,Amine Gouiri,28000000.0
2127,Pierre-Emerick Aubameyang,3000000.0
2128,Philipp Köhn,4000000.0
2129,Lukas Hradecky,1800000.0
2130,Jules Stawiecki,150000.0
2131,Yann Lienard,100000.0
2132,Thilo Kehrer,18000000.0
2133,Christian Mawissa,15000000.0
2134,Wout Faes,12000000.0
2135,Mohammed Salisu,10000000.0
2136,Eric Dier,7000000.0
2137,Caio Henrique,15000000.0
2138,Kassoum Ouattara,9000000.0
2139,Vanderson,20000000.0
2140,Jordan Teze,12000000.0
2141,Denis Zakaria,25000000.0
2142,Aladji Bamba,3500000.0
2143,Lamine Camara,30000000.0
2144,Mamadou Coulibaly,8000000.0
2145,Paul Pogba,5000000.0
2146,Aleksandr Golovin,18000000.0
2147,Stanis Idumbo,5000000.0
2148,Simon Adingra,22000000.0
2149,Takumi Minamino,12000000.0
2150,Ansu Fati,10000000.0
2151,Maghnes Akliouche,45000000.0
2152,Krépin Diatta,6000000.0
2153,Folarin Balogun,22000000.0
2154,Mika Biereth,22000000.0
2155,Paris Brunner,1500000.0
2156,Mike Penders,15000000.0
2157,Stefan Bajic,500000.0
2158,Karl-Johan Johnsson,250000.0
2159,Ismaël Doukouré,18000000.0
2160,Aarón Anselmino,12000000.0
2161,Lucas Høgsberg,12000000.0
2162,Andrew Omobamidele,7000000.0
2163,Ben Chilwell,12000000.0
2164,Guéla Doué,18000000.0
2165,Junior Mwanga,7000000.0
2166,Maxi Oyedele,4000000.0
2167,Rafael Luís,4000000.0
2168,Valentín Barco,25000000.0
2169,Mathis Amougou,10000000.0
2170,Samir El Mourabet,8000000.0
2171,Diego Moreira,18000000.0
2172,Sebastian Nanasi,15000000.0
2173,Julio Enciso,20000000.0
2174,Martial Godo,7000000.0
2175,Abdoul Ouattara,9000000.0
2176,Samuel Amo-Ameyaw,8000000.0
2177,Gessime Yassine,6000000.0
2178,Emmanuel Emegha,28000000.0
2179,Joaquín Panichelli,25000000.0
2180,David Datro Fofana,5000000.0
2181,Berke Özer,10000000.0
2182,Arnaud Bodart,2000000.0
2183,Marc-Aurèle Caillard,100000.0
2184,Alexsandro,20000000.0
2185,Nathan Ngoy,10000000.0
2186,Chancel Mbemba,2500000.0
2187,Aïssa Mandi,1000000.0
2188,Rafael Fernandes,600000.0
2189,Ousmane Touré,500000.0
2190,Romain Perraud,7000000.0
2191,Calvin Verdonk,3000000.0
2192,Tiago Santos,12000000.0
2193,Thomas Meunier,1800000.0
2194,Ngal'ayel Mukau,12000000.0
2195,Nabil Bentaleb,5000000.0
2196,Benjamin André,4000000.0
2197,Ayyoub Bouaddi,40000000.0
2198,Hákon Arnar Haraldsson,22000000.0
2199,Matías Fernández-Pardo,20000000.0
2200,Osame Sahraoui,10000000.0
2201,Félix Correia,10000000.0
2202,Ethan Mbappé,9000000.0
2203,Marius Broholm,6000000.0
2204,Gaëtan Perrin,6000000.0
2205,Noah Edjouma,2500000.0
2206,Hamza Igamane,18000000.0
2207,Olivier Giroud,1000000.0
2208,Dominik Greif,8000000.0
2209,Rémy Descamps,2000000.0
2210,Lassine Diarra,50000.0
2211,Moussa Niakhaté,15000000.0
2212,Clinton Mata,3000000.0
2213,Ruben Kluivert,2500000.0
2214,Noham Kamara,1000000.0
2215,Abner,7000000.0
2216,Nicolás Tagliafico,5000000.0
2217,Achraf Laâziri,500000.0
2218,Ainsley Maitland-Niles,10000000.0
2219,Hans Hateboer,2000000.0
2220,Tyler Morton,18000000.0
2221,Tanner Tessmann,12000000.0
2222,Orel Mangala,10000000.0
2223,Mathys De Carvalho,4000000.0
2224,Corentin Tolisso,12000000.0
2225,Khalis Merah,8000000.0
2226,Pavel Sulc,12000000.0
2227,Adam Karabec,8000000.0
2228,Noah Nartey,8000000.0
2229,Malick Fofana,30000000.0
2230,Afonso Moreira,5000000.0
2231,Rémi Himbert,1500000.0
2232,Ernest Nuamah,12000000.0
2233,Rachid Ghezzal,700000.0
2234,Endrick,25000000.0
2235,Roman Yaremchuk,2500000.0
2236,Brice Samba,10000000.0
2237,Jérémy Jacquet,20000000.0
2238,Lilian Brassier,10000000.0
2239,Abdelhamid Ait Boudlal,10000000.0
2240,Anthony Rouault,9000000.0
2241,Alidu Seidu,6000000.0
2242,Quentin Merlin,12000000.0
2243,Mahamadou Nagida,1500000.0
2244,Przemyslaw Frankowski,7000000.0
2245,Djaoui Cissé,15000000.0
2246,Mahdi Camara,10000000.0
2247,Valentin Rongier,9000000.0
2248,Glen Kamara,2500000.0
2249,Ludovic Blas,15000000.0
2250,Sebastian Szymanski,12000000.0
2251,Mousa Tamari,6000000.0
2252,Arnaud Nordin,4000000.0
2253,Nordan Mukiele,200000.0
2254,Elías Legendre Quiñónez,100000.0
2255,Estéban Lepaul,15000000.0
2256,Breel Embolo,12000000.0
2257,Yassir Zabiri,4000000.0
2258,Yehvann Diouf,9000000.0
2259,Maxime Dupé,800000.0
2260,Youssouf Ndayishimiye,8000000.0
2261,Moïse Bombito,8000000.0
2262,Juma Bah,7000000.0
2263,Antoine Mendy,4000000.0
2264,Kojo Peprah Oppong,4000000.0
2265,Mohamed Abdelmonem,3000000.0
2266,Dante,500000.0
2267,Melvin Bard,10000000.0
2268,Ali Abdi,2500000.0
2269,Jonathan Clauss,4500000.0
2270,Charles Vanhoutte,7000000.0
2271,Salis Abdul Samed,4500000.0
2272,Hicham Boudaoui,12000000.0
2273,Morgan Sanson,4000000.0
2274,Tanguy Ndombélé,3000000.0
2275,Djibril Coulibaly,500000.0
2276,Tom Louchet,5000000.0
2277,Gabin Bernardeau,500000.0
2278,Sofiane Diop,10000000.0
2279,Isak Jansson,5000000.0
2280,Mohamed-Ali Cho,12000000.0
2281,Tiago Gouveia,4000000.0
2282,Elye Wahi,12000000.0
2283,Kevin Carlos,6000000.0
2284,Obed Nkambadio,6000000.0
2285,Kevin Trapp,2000000.0
2286,Rémy Riou,100000.0
2287,Otávio,10000000.0
2288,Diego Coppola,10000000.0
2289,Moustapha Mbow,5000000.0
2290,Samir Chergui,3000000.0
2291,Timothée Kolodziejczak,200000.0
2292,Nhoa Sangui,5000000.0
2293,Thibault De Smet,2000000.0
2294,Tuomas Ollila,500000.0
2295,Hamari Traoré,1800000.0
2296,Sofiane Alakouch,200000.0
2297,Maxime Lopez,6000000.0
2298,Pierre Lees-Melou,5000000.0
2299,Adama Camara,2500000.0
2300,Marshall Munetsi,12000000.0
2301,Rudy Matondo,3000000.0
2302,Vincent Marchetti,2000000.0
2303,Moses Simon,7000000.0
2304,Alimami Gory,1200000.0
2305,Julien Lopez,200000.0
2306,Ilan Kebbal,12000000.0
2307,Jonathan Ikoné,5000000.0
2308,Luca Koleosho,4000000.0
2309,Mathieu Cafaro,2000000.0
2310,Lamine Gueye,250000.0
2311,Willem Geubbels,7000000.0
2312,Jean-Philippe Krasso,4000000.0
2313,Ciro Immobile,2000000.0
2314,Pierre-Yves Hamel,400000.0
2315,Robin Risser,10000000.0
2316,Mathieu Gorgelin,250000.0
2317,Régis Gurtner,100000.0
2318,Samson Baidoo,12000000.0
2319,Malang Sarr,10000000.0
2320,Jonathan Gradit,3000000.0
2321,Ismaëlo Ganiou,3000000.0
2322,Nidal Celik,1000000.0
2323,Kyllian Antonio,250000.0
2324,Matthieu Udol,5000000.0
2325,Arthur Masuaku,2500000.0
2326,Ruben Aguilar,3000000.0
2327,Saud Abdulhamid,3000000.0
2328,Fodé Sylla,1000000.0
2329,Mamadou Sangaré,15000000.0
2330,Amadou Haidara,6000000.0
2331,Adrien Thomasson,4500000.0
2332,Andrija Bulatovic,1800000.0
2333,Allan Saint-Maximin,10000000.0
2334,Abdallah Sima,4000000.0
2335,Anthony Bermont,1000000.0
2336,Florian Thauvin,5000000.0
2337,Odsonne Édouard,8000000.0
2338,Rayan Fofana,5000000.0
2339,Wesley Saïd,4000000.0
2340,Florian Sotoca,1500000.0
2341,Guillaume Restes,20000000.0
2342,Kjetil Haug,500000.0
2343,Álex Domínguez,250000.0
2344,Charlie Cresswell,15000000.0
2345,Mark McKenzie,6000000.0
2346,Rasmus Nicolaisen,5000000.0
2347,Seny Koumbassa,100000.0
2348,Dayann Methalie,8000000.0
2349,Warren Kamanzi,1500000.0
2350,Djibril Sidibé,1000000.0
2351,Rafik Messali,800000.0
2352,Cristian Cásseres Jr.,7000000.0
2353,Pape Demba Diop,4000000.0
2354,Alexis Vossah,3000000.0
2355,Abu Francis,2000000.0
2356,Mario Sauer,1800000.0
2357,Aron Dønnum,5000000.0
2358,Yann Gboho,12000000.0
2359,Frank Magri,4000000.0
2360,Emersonn,4000000.0
2361,Jacen Russell-Rowe,3500000.0
2362,Santiago Hidalgo,2000000.0
2363,Julián Vignolo,1000000.0
2364,Anthony Lopes,1000000.0
2365,Patrik Carlgren,500000.0
2366,Alexis Mirbach,50000.0
2367,Tylel Tati,12000000.0
2368,Abakar Sylla,3000000.0
2369,Chidozie Awaziem,3000000.0
2370,Ali Youssif,800000.0
2371,Uros Radakovic,500000.0
2372,Sékou Doucouré,50000.0
